user_id,birth_year,record_date,plan,attributes_notifications_marketing_push,attributes_notifications_marketing_email,num_contacts,num_referrals,num_successful_referrals
user_8944,1971,2019-07-11 02:28:33.649254,STANDARD,1.0,1.0,0,0,0
user_8945,1987,2019-07-21 01:57:10.822500,STANDARD,1.0,1.0,0,0,0
user_8946,1995,2019-07-19 08:28:41.853332,STANDARD,1.0,1.0,4,0,0
user_8947,1964,2019-07-10 08:21:41.020690,STANDARD,1.0,1.0,0,0,0
user_8948,1994,2019-07-29 18:15:28.965651,STANDARD,1.0,0.0,0,0,0
user_8949,1992,2019-07-29 10:42:34.884301,STANDARD,1.0,1.0,9,0,0
user_8950,1959,2019-07-03 02:53:00.769551,STANDARD,1.0,1.0,0,0,0
user_8951,1988,2019-07-19 21:07:11.309198,STANDARD,1.0,1.0,0,0,0
user_8952,1971,2019-07-29 06:58:11.774699,STANDARD,,,4,0,0
user_8953,1995,2019-07-13 19:34:52.285077,STANDARD,1.0,1.0,0,0,0
user_8954,2000,2019-07-05 12:53:31.375146,STANDARD,,,0,0,0
user_8955,1997,2019-07-21 22:20:15.121989,STANDARD,0.0,0.0,0,0,0
user_8956,1986,2019-07-29 05:16:47.958046,STANDARD,0.0,0.0,47,0,0
user_8957,1960,2019-07-14 02:24:40.795533,STANDARD,1.0,1.0,166,0,0
user_8958,1977,2019-07-09 17:40:30.573170,STANDARD,0.0,0.0,0,0,0
user_8959,1992,2019-07-08 04:45:15.875063,STANDARD,,,9,0,0
user_8960,1979,2019-07-23 22:40:02.540562,STANDARD,1.0,1.0,11,0,0
user_8961,1995,2019-07-16 07:32:45.951820,STANDARD,1.0,1.0,14,0,0
user_8962,1967,2019-08-01 00:32:05.548251,STANDARD,1.0,1.0,0,0,0
user_8963,1983,2019-07-19 13:48:14.181276,STANDARD,0.0,0.0,0,0,0
user_8964,1978,2019-07-13 04:23:31.543855,STANDARD,1.0,1.0,0,0,0
user_8965,1985,2019-07-06 10:12:36.468216,METAL,0.0,0.0,82,0,0
user_8966,1993,2019-08-01 00:53:30.798531,STANDARD,,,0,0,0
user_8967,1971,2019-07-20 12:32:32.776356,METAL,1.0,1.0,39,0,0
user_8968,1972,2019-07-09 02:56:27.872834,STANDARD,1.0,1.0,0,0,0
user_8969,1990,2019-07-17 09:17:16.758068,STANDARD,,,39,0,0
user_8970,1977,2019-07-29 22:11:13.167282,STANDARD,1.0,1.0,38,0,0
user_8971,1960,2019-07-04 18:47:55.392073,STANDARD,,,0,0,0
user_8972,1975,2019-07-26 09:02:15.856711,STANDARD,1.0,0.0,0,0,0
user_8973,1993,2019-07-19 18:33:56.845131,STANDARD,1.0,1.0,0,0,0
user_8974,1972,2019-07-02 21:59:02.930682,METAL,1.0,1.0,40,0,0
user_8975,1947,2019-07-05 00:23:30.037540,STANDARD,1.0,1.0,2,0,0
user_8976,1997,2019-07-20 02:03:53.275272,STANDARD,1.0,1.0,0,0,0
user_8977,1973,2019-07-03 18:03:33.319837,STANDARD,1.0,1.0,0,0,0
user_8978,1986,2019-07-29 19:38:37.865314,STANDARD,1.0,1.0,12,0,0
user_8979,1990,2019-07-26 08:49:55.255669,STANDARD,1.0,1.0,21,0,0
user_8980,1992,2019-07-18 04:55:28.856304,STANDARD,,,52,0,0
user_8981,1981,2019-07-03 12:42:51.576924,STANDARD,0.0,0.0,20,0,0
user_8982,1962,2019-07-31 01:02:03.079849,PREMIUM,1.0,1.0,0,0,0
user_8983,1986,2019-07-26 10:10:54.826714,STANDARD,,,18,0,0
user_8984,1968,2019-07-09 11:15:26.355445,STANDARD,,,12,0,0
user_8985,1985,2019-07-15 02:03:52.079221,STANDARD,1.0,1.0,3,0,0
user_8986,1978,2019-07-08 19:18:11.297458,STANDARD,1.0,1.0,0,0,0
user_8987,1991,2019-07-13 16:00:09.049664,STANDARD,1.0,1.0,24,0,0
user_8988,1998,2019-07-25 07:52:54.772857,STANDARD,1.0,1.0,2,0,0
user_8989,1980,2019-07-14 00:16:50.026704,STANDARD,1.0,1.0,0,0,0
user_8990,1959,2019-07-04 02:06:25.590675,STANDARD,1.0,1.0,2,0,0
user_8991,1998,2019-07-05 08:05:44.084564,STANDARD,1.0,1.0,2,0,0
user_8992,1998,2019-07-17 00:24:12.396036,STANDARD,1.0,1.0,0,0,0
user_8993,1962,2019-07-04 05:31:34.053476,STANDARD,1.0,1.0,0,0,0
user_8994,1990,2019-07-10 00:09:19.833640,STANDARD,1.0,1.0,0,0,0
user_8995,1978,2019-07-30 01:19:42.919217,STANDARD,1.0,1.0,1,0,0
user_8996,1992,2019-07-12 20:34:44.935946,PREMIUM,1.0,1.0,12,0,0
user_8997,1976,2019-07-21 17:00:26.928896,STANDARD,,,0,0,0
user_8998,1999,2019-07-04 04:18:34.725529,STANDARD,1.0,1.0,157,0,0
user_8999,1988,2019-07-10 20:52:16.827470,STANDARD,1.0,1.0,1,0,0
user_9000,1981,2019-07-25 10:24:04.825161,STANDARD,,,24,0,0
user_9001,1992,2019-07-09 01:33:51.783317,STANDARD,1.0,1.0,5,0,0
user_9002,1991,2019-07-13 06:52:14.210348,STANDARD,,,27,0,0
user_9003,1994,2019-07-27 19:50:16.265033,STANDARD,,,57,0,0
user_9004,1995,2019-07-14 18:05:11.817803,STANDARD,1.0,1.0,0,0,0
user_9005,1998,2019-07-03 07:10:49.962749,STANDARD,1.0,1.0,3,0,0
user_9006,1973,2019-07-29 08:40:00.186183,STANDARD,,,0,0,0
user_9007,1992,2019-07-02 15:11:51.219555,STANDARD,,,12,0,0
user_9008,1977,2019-07-05 08:36:49.313839,STANDARD,1.0,1.0,0,0,0
user_9009,1975,2019-08-02 08:52:44.781483,STANDARD,,,125,0,0
user_9010,1977,2019-07-14 13:06:05.718419,STANDARD,1.0,1.0,37,0,0
user_9011,1975,2019-07-07 15:03:02.071563,STANDARD,1.0,1.0,18,0,0
user_9012,1988,2019-07-24 01:36:16.276399,STANDARD,,,37,0,0
user_9013,1984,2019-07-19 13:11:52.586380,STANDARD,1.0,1.0,70,0,0
user_9014,1995,2019-07-22 12:05:50.175464,STANDARD,1.0,1.0,0,0,0
user_9015,1988,2019-07-17 02:08:59.258865,STANDARD,1.0,1.0,26,0,0
user_9016,1965,2019-08-01 08:24:11.381594,STANDARD,,,0,0,0
user_9017,1992,2019-07-25 21:35:49.962040,STANDARD,1.0,0.0,4,0,0
user_9018,1992,2019-07-07 13:00:18.933067,STANDARD,1.0,1.0,18,0,0
user_9019,1988,2019-07-31 15:02:52.695828,STANDARD,,,0,0,0
user_9020,1992,2019-07-13 07:24:12.440315,STANDARD,1.0,1.0,0,0,0
user_9021,1993,2019-07-12 04:53:33.276853,STANDARD,1.0,1.0,4,0,0
user_9022,1978,2019-07-28 07:50:51.802392,STANDARD,,,54,0,0
user_9023,1987,2019-07-30 05:00:46.804657,STANDARD,1.0,1.0,11,0,0
user_9024,1988,2019-08-01 13:20:03.066995,STANDARD,,,7,0,0
user_9025,1985,2019-07-24 01:40:53.504602,STANDARD,,,0,0,0
user_9026,1995,2019-07-10 06:43:48.440168,STANDARD,1.0,1.0,47,0,0
user_9027,1986,2019-07-23 05:22:45.614892,STANDARD,,,0,0,0
user_9028,1978,2019-07-08 14:12:14.649639,STANDARD,1.0,0.0,0,0,0
user_9029,1992,2019-07-06 15:53:10.914384,STANDARD,,,0,0,0
user_9030,1974,2019-07-21 02:24:38.262688,STANDARD,1.0,1.0,0,0,0
user_9031,1995,2019-07-07 03:55:43.802365,STANDARD,1.0,1.0,0,0,0
user_9032,1962,2019-07-27 11:15:03.229253,STANDARD,1.0,1.0,0,0,0
user_9033,1970,2019-07-11 09:39:43.636002,STANDARD,,,0,0,0
user_9034,1992,2019-07-07 18:23:34.399981,STANDARD,,,0,0,0
user_9035,1983,2019-07-08 07:36:19.126886,STANDARD,1.0,1.0,76,0,0
user_9036,1978,2019-07-26 23:56:17.760868,STANDARD,1.0,1.0,7,0,0
user_9037,1987,2019-07-26 20:30:18.690867,STANDARD,1.0,1.0,0,0,0
user_9038,1978,2019-07-31 04:44:02.658997,STANDARD,,,5,0,0
user_9039,1963,2019-07-25 07:20:53.059925,STANDARD,,,2,0,0
user_9040,1974,2019-07-29 19:57:18.723207,STANDARD,1.0,1.0,0,0,0
user_9041,1958,2019-07-18 10:56:26.016553,STANDARD,,,43,0,0
user_9042,1966,2019-07-08 15:58:28.094588,STANDARD,0.0,1.0,7,0,0
user_9043,1987,2019-07-10 00:47:17.656757,STANDARD,1.0,1.0,0,0,0
user_9044,1985,2019-07-20 00:28:16.663856,STANDARD,1.0,1.0,0,0,0
user_9045,1996,2019-07-27 20:01:10.757670,STANDARD,,,8,0,0
user_9046,1999,2019-07-12 14:53:42.834484,STANDARD,,,6,0,0
user_9047,1988,2019-08-01 01:19:30.101606,STANDARD,0.0,0.0,78,0,0
user_9048,1988,2019-07-24 03:25:03.372738,STANDARD,1.0,1.0,19,0,0
user_9049,1973,2019-07-15 22:08:43.440402,STANDARD,,,0,0,0
user_9050,1984,2019-07-13 14:54:18.952581,STANDARD,,,36,0,0
user_9051,1974,2019-07-06 04:09:24.360005,STANDARD,,,2,0,0
user_9052,1993,2019-07-05 17:31:17.719693,STANDARD,1.0,1.0,0,0,0
user_9053,1986,2019-07-23 10:59:29.068195,STANDARD,0.0,0.0,0,0,0
user_9054,1986,2019-07-27 02:04:20.577222,STANDARD,1.0,1.0,55,0,0
user_9055,1958,2019-07-13 10:15:24.501309,PREMIUM,,,0,0,0
user_9056,1985,2019-07-02 14:57:26.456338,STANDARD,1.0,1.0,2,0,0
user_9057,1976,2019-08-02 23:57:08.486179,STANDARD,,,0,0,0
user_9058,1990,2019-07-13 11:15:00.340228,STANDARD,1.0,1.0,0,0,0
user_9059,1967,2019-07-09 09:06:00.027446,STANDARD,1.0,1.0,0,0,0
user_9060,2000,2019-07-17 19:51:09.180198,STANDARD,1.0,1.0,2,0,0
user_9061,1964,2019-07-19 09:20:37.734213,STANDARD,1.0,1.0,11,0,0
user_9062,1991,2019-07-10 13:59:22.128326,STANDARD,1.0,0.0,0,0,0
user_9063,1969,2019-08-01 00:50:23.068732,STANDARD,,,29,0,0
user_9064,1966,2019-08-01 13:59:04.314436,STANDARD,,,3,0,0
user_9065,1965,2019-07-20 04:57:29.275566,STANDARD,1.0,1.0,0,0,0
user_9066,1986,2019-07-25 14:14:34.908259,STANDARD,1.0,1.0,8,0,0
user_9067,1982,2019-07-20 03:06:10.106675,STANDARD,0.0,0.0,0,0,0
user_9068,1997,2019-07-20 13:44:21.821052,PREMIUM,1.0,1.0,3,0,0
user_9069,1988,2019-07-31 06:17:27.033598,STANDARD,1.0,1.0,0,0,0
user_9070,1969,2019-07-14 21:54:52.088408,PREMIUM,1.0,1.0,192,0,0
user_9071,1993,2019-07-11 02:44:17.037296,STANDARD,1.0,1.0,25,0,0
user_9072,1965,2019-07-25 13:27:15.324351,STANDARD,,,6,0,0
user_9073,1976,2019-07-21 03:26:21.054881,STANDARD,1.0,1.0,0,0,0
user_9074,1992,2019-07-20 20:27:56.961558,STANDARD,1.0,1.0,0,0,0
user_9075,2000,2019-07-20 12:59:09.618153,STANDARD,1.0,1.0,0,0,0
user_9076,1987,2019-07-27 13:01:22.499680,STANDARD,1.0,1.0,6,0,0
user_9077,1996,2019-07-19 18:34:39.321478,STANDARD,,,23,0,0
user_9078,1995,2019-07-14 08:40:24.093061,STANDARD,1.0,1.0,0,0,0
user_9079,1967,2019-07-25 12:32:18.307485,STANDARD,1.0,0.0,1,0,0
user_9080,1968,2019-07-26 11:08:25.713265,STANDARD,1.0,1.0,12,0,0
user_9081,1981,2019-07-08 03:11:50.977883,PREMIUM,1.0,1.0,0,0,0
user_9082,1990,2019-07-02 18:54:27.223523,STANDARD,1.0,1.0,28,0,0
user_9083,1984,2019-07-16 01:19:29.556280,STANDARD,1.0,1.0,0,0,0
user_9084,1995,2019-07-14 22:25:07.228396,STANDARD,1.0,1.0,0,0,0
user_9085,1971,2019-07-04 08:15:38.302634,PREMIUM,1.0,1.0,75,0,0
user_9086,1990,2019-07-12 08:23:25.371754,STANDARD,1.0,1.0,66,0,0
user_9087,1993,2019-07-31 15:44:52.554582,STANDARD,1.0,1.0,32,0,0
user_9088,1994,2019-07-17 14:31:24.171710,STANDARD,1.0,1.0,0,0,0
user_9089,1995,2019-07-31 09:33:24.260936,STANDARD,1.0,1.0,15,0,0
user_9090,1984,2019-07-02 01:17:47.585043,STANDARD,1.0,1.0,0,0,0
user_9091,1999,2019-07-04 19:08:16.601857,STANDARD,1.0,1.0,18,0,0
user_9092,1994,2019-07-10 11:17:39.993737,STANDARD,1.0,1.0,0,0,0
user_9093,1998,2019-07-17 04:34:31.665745,STANDARD,,,0,0,0
user_9094,1981,2019-07-08 00:51:01.762407,STANDARD,1.0,1.0,5,0,0
user_9095,1982,2019-07-12 22:31:10.079965,STANDARD,1.0,1.0,19,0,0
user_9096,1962,2019-07-27 11:33:07.328926,STANDARD,1.0,1.0,20,0,0
user_9097,1997,2019-07-20 15:13:32.223073,STANDARD,,,0,0,0
user_9098,1975,2019-07-21 00:49:38.567968,STANDARD,1.0,1.0,29,0,0
user_9099,2000,2019-07-19 13:46:00.645721,STANDARD,1.0,1.0,13,0,0
user_9100,1996,2019-07-31 05:28:46.977549,STANDARD,1.0,1.0,0,0,0
user_9101,1990,2019-07-18 20:18:11.287242,STANDARD,1.0,1.0,0,0,0
user_9102,1969,2019-07-03 23:30:46.276923,PREMIUM,1.0,1.0,40,0,0
user_9103,1989,2019-07-26 21:34:18.900578,STANDARD,,,76,0,0
user_9104,1960,2019-07-19 13:06:59.661610,STANDARD,1.0,1.0,6,0,0
user_9105,1992,2019-07-30 04:38:06.186750,STANDARD,1.0,1.0,34,0,0
user_9106,1994,2019-07-11 22:51:54.431238,STANDARD,,,0,0,0
user_9107,1988,2019-07-09 03:56:04.990625,STANDARD,1.0,1.0,0,0,0
user_9108,1974,2019-07-16 16:16:55.667897,STANDARD,1.0,1.0,0,0,0
user_9109,2000,2019-07-05 13:19:59.249090,STANDARD,,,0,0,0
user_9110,1986,2019-07-03 11:28:52.285321,STANDARD,1.0,1.0,3,0,0
user_9111,1996,2019-07-20 07:17:22.914773,STANDARD,,,0,0,0
user_9112,1982,2019-07-25 23:16:34.544243,STANDARD,1.0,1.0,0,0,0
user_9113,1992,2019-07-25 06:10:10.878876,STANDARD,,,0,0,0
user_9114,1998,2019-07-12 22:37:56.776347,STANDARD,1.0,1.0,0,0,0
user_9115,1995,2019-07-27 22:55:48.282553,STANDARD,1.0,1.0,0,0,0
user_9116,1990,2019-07-29 04:21:29.666081,PREMIUM,1.0,1.0,9,0,0
user_9117,1998,2019-07-14 10:05:17.733585,STANDARD,1.0,1.0,77,0,0
user_9118,1971,2019-07-23 10:49:17.732009,STANDARD,1.0,1.0,0,0,0
user_9119,1996,2019-07-13 15:29:34.037746,STANDARD,1.0,1.0,80,0,0
user_9120,1974,2019-07-31 01:10:50.829437,STANDARD,1.0,1.0,0,0,0
user_9121,1986,2019-08-01 00:27:50.120004,STANDARD,1.0,1.0,0,0,0
user_9122,1974,2019-07-17 04:49:37.437460,STANDARD,1.0,1.0,0,0,0
user_9123,1987,2019-07-05 13:53:03.040621,STANDARD,1.0,1.0,0,0,0
user_9124,1990,2019-07-02 20:23:41.904974,STANDARD,,,1,0,0
user_9125,1984,2019-07-17 08:23:39.167326,STANDARD,1.0,1.0,0,0,0
user_9126,1966,2019-07-10 16:30:29.820210,STANDARD,,,0,0,0
user_9127,1994,2019-07-19 03:26:10.541579,STANDARD,,,63,0,0
user_9128,1990,2019-07-17 03:42:07.634713,STANDARD,1.0,1.0,17,0,0
user_9129,1985,2019-07-16 22:49:51.000553,STANDARD,1.0,1.0,20,0,0
user_9130,1987,2019-07-26 10:43:41.092963,STANDARD,1.0,1.0,5,0,0
user_9131,1988,2019-07-16 16:48:50.227678,STANDARD,,,2,0,0
user_9132,1988,2019-07-24 11:34:19.214535,STANDARD,1.0,1.0,3,0,0
user_9133,1989,2019-07-03 22:19:45.534771,STANDARD,,,0,0,0
user_9134,1994,2019-07-12 13:17:32.007157,STANDARD,1.0,1.0,23,0,0
user_9135,1981,2019-07-21 17:06:13.952937,STANDARD,,,9,0,0
user_9136,1980,2019-07-06 12:57:01.579468,STANDARD,1.0,1.0,0,0,0
user_9137,1987,2019-07-25 16:26:44.747419,STANDARD,1.0,1.0,0,0,0
user_9138,1969,2019-07-20 11:40:28.711555,STANDARD,1.0,1.0,0,0,0
user_9139,1977,2019-07-22 01:59:45.371815,PREMIUM,1.0,1.0,2,0,0
user_9140,1987,2019-07-15 18:56:08.250051,STANDARD,,,0,0,0
user_9141,1978,2019-07-14 03:34:20.765681,STANDARD,1.0,1.0,0,0,0
user_9142,1990,2019-07-13 03:01:59.406513,STANDARD,1.0,1.0,21,0,0
user_9143,1990,2019-07-14 15:45:41.139733,STANDARD,1.0,1.0,14,0,0
user_9144,1993,2019-07-15 10:14:07.258805,PREMIUM,0.0,0.0,4,0,0
user_9145,1975,2019-07-22 18:36:32.566886,STANDARD,1.0,0.0,1,0,0
user_9146,1993,2019-07-17 15:10:02.074039,STANDARD,1.0,1.0,5,0,0
user_9147,1997,2019-07-23 14:53:37.236424,PREMIUM,1.0,1.0,0,0,0
user_9148,1986,2019-07-27 18:41:40.687081,STANDARD,1.0,1.0,19,0,0
user_9149,1990,2019-07-26 10:57:06.685019,STANDARD,1.0,0.0,0,0,0
user_9150,1990,2019-07-06 20:28:02.779632,STANDARD,1.0,1.0,0,0,0
user_9151,1950,2019-07-21 00:22:30.100600,PREMIUM,,,0,0,0
user_9152,1976,2019-07-05 13:15:22.590551,METAL,1.0,1.0,112,0,0
user_9153,1988,2019-07-30 01:10:45.828114,METAL,1.0,1.0,16,0,0
user_9154,1966,2019-07-13 08:27:55.329390,STANDARD,1.0,1.0,0,0,0
user_9155,1970,2019-07-11 02:00:45.084967,STANDARD,1.0,1.0,34,0,0
user_9156,1995,2019-07-17 14:22:42.796759,STANDARD,,,0,0,0
user_9157,1982,2019-07-15 23:07:23.856479,STANDARD,1.0,1.0,3,0,0
user_9158,1992,2019-07-19 03:26:58.940097,STANDARD,1.0,1.0,12,0,0
user_9159,1962,2019-07-03 11:13:16.114736,STANDARD,1.0,1.0,4,0,0
user_9160,1989,2019-07-20 09:42:31.848134,STANDARD,,,4,0,0
user_9161,1990,2019-07-07 22:07:53.072435,STANDARD,1.0,1.0,5,0,0
user_9162,1986,2019-07-10 16:04:01.347964,STANDARD,1.0,1.0,0,0,0
user_9163,1983,2019-07-03 09:30:19.625016,STANDARD,,,0,0,0
user_9164,1980,2019-07-06 03:16:37.957252,STANDARD,1.0,1.0,10,0,0
user_9165,1973,2019-07-25 12:25:44.652156,PREMIUM,1.0,1.0,0,0,0
user_9166,1979,2019-07-09 06:43:05.644024,STANDARD,,,7,0,0
user_9167,1998,2019-07-27 05:25:40.571563,STANDARD,1.0,1.0,0,0,0
user_9168,1977,2019-07-12 03:49:06.291808,STANDARD,1.0,1.0,0,0,0
user_9169,1986,2019-07-10 01:00:00.979516,PREMIUM,1.0,1.0,0,0,0
user_9170,1976,2019-07-20 17:20:04.844660,PREMIUM,,,7,0,0
user_9171,1981,2019-07-27 21:23:36.124319,STANDARD,0.0,0.0,0,0,0
user_9172,1984,2019-07-05 19:00:19.997080,STANDARD,,,0,0,0
user_9173,1999,2019-07-30 10:49:08.138576,STANDARD,1.0,1.0,4,0,0
user_9174,2000,2019-07-11 23:09:02.494700,STANDARD,1.0,1.0,0,0,0
user_9175,1959,2019-07-22 19:18:32.315660,STANDARD,,,0,0,0
user_9176,1983,2019-07-09 22:16:39.452597,PREMIUM,1.0,0.0,50,0,0
user_9177,1990,2019-07-18 06:40:37.035431,PREMIUM,1.0,1.0,0,0,0
user_9178,1991,2019-07-28 16:02:16.474167,STANDARD,1.0,1.0,24,0,0
user_9179,1981,2019-07-16 05:06:06.926109,STANDARD,,,0,0,0
user_9180,1956,2019-07-30 20:01:41.849936,STANDARD,,,15,0,0
user_9181,1994,2019-07-23 23:00:23.371939,STANDARD,1.0,1.0,137,0,0
user_9182,1990,2019-07-10 04:41:35.559721,STANDARD,,,2,0,0
user_9183,1964,2019-07-05 16:12:46.968982,STANDARD,,,15,0,0
user_9184,1988,2019-08-01 04:46:50.956932,STANDARD,,,24,0,0
user_9185,1967,2019-07-15 13:55:20.027038,STANDARD,1.0,1.0,3,0,0
user_9186,1991,2019-07-11 03:17:10.170819,STANDARD,1.0,1.0,27,0,0
user_9187,1972,2019-07-27 02:25:03.441685,STANDARD,,,53,0,0
user_9188,1992,2019-07-10 21:50:18.806367,STANDARD,,,9,0,0
user_9189,1964,2019-07-20 19:11:58.856530,STANDARD,,,5,0,0
user_9190,1999,2019-07-06 07:03:49.917284,STANDARD,1.0,1.0,0,0,0
user_9191,1977,2019-07-05 03:50:07.746297,STANDARD,1.0,1.0,2,0,0
user_9192,1967,2019-07-07 00:37:15.055486,STANDARD,1.0,1.0,15,0,0
user_9193,1976,2019-07-12 18:05:55.294983,STANDARD,,,0,0,0
user_9194,1994,2019-07-06 01:00:41.982430,STANDARD,1.0,1.0,2,0,0
user_9195,1965,2019-07-06 23:20:30.908360,STANDARD,,,0,0,0
user_9196,1997,2019-07-19 11:00:48.875004,STANDARD,1.0,1.0,0,0,0
user_9197,1987,2019-07-29 11:13:38.355116,PREMIUM,1.0,1.0,29,0,0
user_9198,1975,2019-07-25 16:43:14.599200,STANDARD,1.0,1.0,4,0,0
user_9199,1957,2019-07-19 02:51:47.313338,STANDARD,1.0,1.0,0,0,0
user_9200,1993,2019-07-20 14:33:26.062083,PREMIUM,,,75,0,0
user_9201,1979,2019-07-04 23:23:52.516150,STANDARD,1.0,1.0,0,0,0
user_9202,1995,2019-07-12 00:25:51.908618,STANDARD,1.0,1.0,3,0,0
user_9203,1993,2019-07-21 12:44:34.827089,STANDARD,1.0,0.0,0,0,0
user_9204,1978,2019-07-27 03:19:22.605992,STANDARD,1.0,0.0,0,0,0
user_9205,1991,2019-07-04 13:12:56.304122,STANDARD,,,0,0,0
user_9206,1981,2019-07-18 10:53:54.423869,STANDARD,1.0,1.0,13,0,0
user_9207,1979,2019-07-14 08:43:16.596372,PREMIUM,1.0,1.0,252,0,0
user_9208,1984,2019-07-04 15:42:55.261605,STANDARD,,,0,0,0
user_9209,1993,2019-07-06 20:15:17.939928,STANDARD,1.0,1.0,16,0,0
user_9210,1968,2019-07-16 04:09:39.802015,STANDARD,,,0,0,0
user_9211,1972,2019-07-29 02:07:49.091481,STANDARD,1.0,0.0,91,0,0
user_9212,1971,2019-07-11 05:26:31.983483,METAL,1.0,1.0,0,0,0
user_9213,1982,2019-07-22 17:28:48.933476,STANDARD,1.0,1.0,0,0,0
user_9214,1990,2019-07-18 15:06:15.497068,STANDARD,1.0,1.0,42,0,0
user_9215,1987,2019-07-05 04:26:54.274397,STANDARD,0.0,0.0,0,0,0
user_9216,1991,2019-07-20 14:56:54.429812,STANDARD,,,55,0,0
user_9217,1994,2019-07-09 18:21:54.357594,STANDARD,1.0,1.0,0,0,0
user_9218,1963,2019-07-03 17:40:43.902035,STANDARD,1.0,1.0,9,0,0
user_9219,1996,2019-07-19 18:28:26.215916,STANDARD,1.0,1.0,0,0,0
user_9220,1978,2019-07-13 19:00:06.011146,STANDARD,1.0,1.0,7,0,0
user_9221,1975,2019-07-07 14:19:12.955232,STANDARD,,,0,0,0
user_9222,1952,2019-07-10 01:42:17.282565,STANDARD,,,0,0,0
user_9223,1987,2019-07-28 08:24:58.431718,METAL,1.0,1.0,128,0,0
user_9224,1991,2019-07-25 02:25:21.979186,STANDARD,,,16,0,0
user_9225,1981,2019-08-02 10:07:01.111712,STANDARD,1.0,1.0,312,0,0
user_9226,1981,2019-07-30 15:27:11.661526,STANDARD,,,0,0,0
user_9227,1970,2019-07-24 22:26:36.570748,STANDARD,1.0,1.0,1,0,0
user_9228,1991,2019-07-16 23:08:30.985160,STANDARD,,,0,0,0
user_9229,1997,2019-07-08 14:41:14.499769,STANDARD,1.0,1.0,0,0,0
user_9230,1990,2019-07-12 17:25:50.927873,STANDARD,1.0,1.0,35,0,0
user_9231,1984,2019-07-17 01:04:38.466102,PREMIUM,,,8,0,0
user_9232,1995,2019-07-03 22:44:55.218462,STANDARD,,,8,0,0
user_9233,1990,2019-07-14 05:44:33.979639,STANDARD,1.0,1.0,2,0,0
user_9234,1990,2019-07-04 12:18:47.332080,STANDARD,1.0,1.0,0,0,0
user_9235,1993,2019-07-05 20:43:03.768116,STANDARD,1.0,1.0,0,0,0
user_9236,1980,2019-07-28 13:17:36.861652,PREMIUM,1.0,1.0,43,0,0
user_9237,1989,2019-07-06 04:50:37.533460,STANDARD,1.0,1.0,0,0,0
user_9238,1984,2019-08-02 00:30:49.607516,STANDARD,1.0,1.0,0,0,0
user_9239,1971,2019-07-24 11:53:48.815503,STANDARD,1.0,1.0,14,0,0
user_9240,1998,2019-07-17 01:18:01.387070,STANDARD,1.0,1.0,4,0,0
user_9241,1991,2019-07-02 20:38:52.268939,STANDARD,,,0,0,0
user_9242,1954,2019-07-26 12:52:19.556644,STANDARD,1.0,1.0,0,0,0
user_9243,1990,2019-07-09 23:46:32.227664,STANDARD,1.0,1.0,1,0,0
user_9244,1987,2019-07-20 02:33:03.932365,STANDARD,,,0,0,0
user_9245,1980,2019-07-27 14:19:40.154582,STANDARD,1.0,1.0,3,0,0
user_9246,1990,2019-07-26 08:36:52.199676,STANDARD,,,19,0,0
user_9247,1986,2019-07-12 17:23:53.885228,STANDARD,1.0,0.0,1,0,0
user_9248,1987,2019-07-13 18:12:55.939948,STANDARD,1.0,1.0,0,0,0
user_9249,1972,2019-07-29 19:29:23.177253,PREMIUM,,,0,0,0
user_9250,1986,2019-07-04 02:15:21.804110,METAL,1.0,1.0,70,0,0
user_9251,1981,2019-07-20 09:08:35.311319,STANDARD,0.0,0.0,17,0,0
user_9252,1987,2019-07-03 12:15:23.500673,STANDARD,1.0,1.0,30,0,0
user_9253,1998,2019-07-21 09:12:28.942091,STANDARD,1.0,1.0,7,0,0
user_9254,1992,2019-07-13 22:41:04.406908,STANDARD,1.0,1.0,0,0,0
user_9255,1989,2019-07-23 14:47:46.802930,STANDARD,1.0,1.0,2,0,0
user_9256,1994,2019-07-07 02:22:54.087441,STANDARD,1.0,0.0,0,0,0
user_9257,1994,2019-08-01 16:45:05.287507,STANDARD,1.0,1.0,40,0,0
user_9258,1956,2019-07-14 19:56:51.069973,STANDARD,0.0,0.0,0,0,0
user_9259,1991,2019-07-31 18:14:33.123021,STANDARD,1.0,1.0,0,0,0
user_9260,1977,2019-07-18 07:11:02.353124,STANDARD,,,0,0,0
user_9261,1972,2019-07-10 18:20:57.754250,STANDARD,1.0,1.0,2,0,0
user_9262,1990,2019-07-19 16:35:09.799954,STANDARD,1.0,0.0,90,0,0
user_9263,1973,2019-07-11 16:14:14.343212,STANDARD,1.0,1.0,0,0,0
user_9264,1999,2019-07-18 08:55:09.353968,STANDARD,1.0,1.0,3,0,0
user_9265,1983,2019-07-26 09:04:17.964741,STANDARD,1.0,1.0,29,0,0
user_9266,1996,2019-07-28 02:35:29.454939,STANDARD,1.0,1.0,26,0,0
user_9267,1980,2019-07-23 09:01:10.306992,STANDARD,1.0,1.0,15,0,0
user_9268,1963,2019-07-18 17:27:32.607399,STANDARD,1.0,1.0,0,0,0
user_9269,1974,2019-07-13 16:47:38.804068,STANDARD,,,0,0,0
user_9270,1943,2019-07-09 05:43:25.600125,STANDARD,,,0,0,0
user_9271,1991,2019-07-07 07:17:29.641020,STANDARD,1.0,1.0,3,0,0
